name	effect	
Can you give me a hand?	All attribute cards ATK x4, 25% all damage reduction when attacking with 4 of Fire, Water, Wood, Light & Dark orb types at the same time. ATK x2.5 when simultaneously clearing 5 connected Wood orbs. ATK x0.5 for each additional orb, up to ATK x3.5 at 7 connected orb.	
Capricorn's Starslash	All attribute cards ATK x4 when reaching 1 set of Jammer combo. ATK x4 for each additional combo, up to ATK x8 when reaching 2 combos. All attribute cards ATK x1.5, 25% all damage reduction when reaching 4 combos.	
Capricorn's Windy Mechanical Star	ATK x4 when simultaneously clearing 3 connected Jammer orbs. ATK x1 for each additional orb, up to ATK x6 at 5 connected orb. 30% Wood & Light damage reduction.	
Care to Join Me?	Balanced & God type cards ATK x4, RCV x0.5. Reduce damage taken by 50% after matching Heal orbs in a cross formation.	
Castle of Armors	Physical type cards HP x2.5.	
Catastrophic Drive	All attribute cards ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark. ATK x0.5 for each additional orb type, up to ATK x4.5 for all 5 matches. Machine type cards ATK x1.5, RCV x1.5.	
Catch	Attacker & Devil type cards HP x1.5. All attribute cards ATK x7 when reaching Heart & Heart combos.	
Cat Orchestra	ATK x2.5 at 4 combos. ATK x0.5 for each additional combo, up to ATK x4 at 7 combos.	
cat-scratch fever	ATK x3 at 5 combos. ATK x0.5 for each additional combo, up to ATK x4 at 7 combos. Wood attribute cards ATK x1.5 on the turn a skill is used. ( Multiple skills will not stack )	
Cat-Scratch Fever	ATK x3 at 5 combos. ATK x0.5 for each additional combo, up to ATK x4 at 7 combos. Wood attribute cards ATK x1.5 on the turn a skill is used. ( Multiple skills will not stack )	
Cat Soul - Dark	Dark attribute cards ATK x3 when HP is less than 50%. While your HP is 70% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
Cat Soul - Fire	Fire attribute cards ATK x3 when HP is less than 50%. While your HP is 70% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
Cat Soul - Light	Light attribute cards ATK x3 when HP is less than 50%. While your HP is 70% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
Cat Soul - Water	Water attribute cards ATK x3 when HP is less than 50%. While your HP is 70% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
Cat Soul - Wood	Wood attribute cards ATK x3 when HP is less than 50%. While your HP is 70% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
Cauchemar Crusher	Healer & Devil type cards HP x1.5, ATK x1.5. ATK x3 when simultaneously clearing 6 connected Wood orbs.	
Cauchemar Dream	All attribute cards HP x2, ATK x2.5 when Dreaming Archdemon, Astaroth in the same team.	
Cauchemar Fantasy	Devil type cards HP x2, ATK x1.35, RCV x2.	
Cauchemar High Tension	All attribute cards ATK x3, RCV x2 when Awoken Astaroth in the same team.	
Cauchemar Impact	Devil type cards ATK x3.5, RCV x1.5 when HP is greater than 50%.	
Cauchemar Spirit	All attribute cards HP x2, ATK x2.5 when Pure Demon Lord, Astaroth in the same team.	
Celestial Light Talisman	Dragon & God type cards HP x1.5, ATK x3.5.	
Celestial Pole Star Dragon Fist	Dragon type cards ATK x4 when HP is full.	
Ceres's Providence	Attacker type cards ATK x2, RCV x2. 50% Wood, Light & Dark damage reduction.	
Chaarge!!	Machine type cards HP x1.5, ATK x1.5, RCV x1.5.	
Chain of Collusion	Change the board to 7x6 size. All attribute cards ATK x3.5, RCV x1.5 when reaching Light & Dark combos.	
Chakra of Heavenly Fire Judgment	Fire attribute cards HP x1.5, ATK x1.5, RCV x1.5. All attribute cards ATK x3 when reaching 2 set of Fire combos. ATK x1.5 for each additional combo, up to ATK x4.5 when reaching 3 combos.	
Chanter's Pitch	Increases time limit of orb movement by 10 seconds.	
Charging Order	Attacker type cards ATK x1.25, RCV x1.25. All attribute cards ATK x3 when reaching Fire & Fire or Fire & Water combos.	
Charming Phoenix Whirlwind Dust	Wood attribute cards ATK x2.5. Dragon type cards HP x2.	
Charm of Vigor	Balanced type cards HP x2, ATK x2.	
Checking your qualifications	Fire & Wood attribute cards ATK x2.	
Check out my tan♪	Healer type cards HP x2.5. ATK x3 when simultaneously clearing 6 connected Heart orbs.	
Chikuwa! Woof!	Light attribute cards ATK x2 at 3 combos or above.	
Chivalrous Thief's Unifying Force	Balanced type cards ATK x3, RCV x1.5. ATK x2 at 6 combos. ATK x0.5 for each additional combo, up to ATK x3 at 8 combos.	
Chivalry of the Blue Globe	God type cards HP x2, ATK x2.	
Chivalry of the Green Globe	Balanced type cards HP x2, ATK x2.	
Chivalry of the Indigo Globe	Physical type cards HP x2, ATK x2.	
Chivalry of the Red Globe	Attacker type cards HP x2, ATK x2.	
Chivalry of the Yellow Globe	Healer type cards HP x2, ATK x2.	
Choco Barrier	10% all damage reduction.	
Choujin Rocket	Physical type cards ATK x2.5, RCV x1.5.	
Christmas is so fun, isn't it?	Water attribute cards ATK x2.5. Fire attribute cards ATK x1.4. ATK x3.5 if both attributes are met.	
Circle of Friends	All attribute cards ATK x4 on the turn a skill is used. ( Multiple skills will not stack )	
Circular Cutting Wings	Wood attribute cards ATK x2.5. Dragon type cards HP x1.5.	
Civilized Tactics	Wood attribute cards ATK x3 when HP is greater than 80%. Wood attribute cards ATK x5 when HP is less than 80%.	
Claw out! Ashisogijizo.	All attribute cards ATK x3 when reaching Dark & Wood combos.	
Cleansing Martial Arts	ATK x2 when simultaneously clearing 3 connected Jammer orbs. ATK x0.5 for each additional orb, up to ATK x3.5 at 6 connected orb. All attribute cards ATK x1.5 on the turn a skill is used. ( Multiple skills will not stack )	
Climhazzard	Attacker type cards HP x1.5, ATK x1.5. All attribute cards ATK x3 on the turn a skill is used. ( Multiple skills will not stack )	
Clone Invulnerability	Devil type cards HP x2, RCV x1.5. ATK x2 when simultaneously clearing 3 connected Jammer orbs.	
C'mon! C'mon!	All attribute cards ATK x2 when reaching Wood & Wood combos.	
Cock-a-doodle.... Brrr!	Healer type cards ATK x1.5, RCV x1.5.	
Code 777	Attacker type cards HP x2, ATK x2.5.	
Colorful Queen's Wink	Devil type cards ATK x3, RCV x1.5.	
Come back soon... Shinichi!!!	Balanced type cards HP x1.5, ATK x2.	
Come on, let's fight!	All attribute cards ATK x3 when reaching Fire & Wood combos.	
Come out, Dochao!	All attribute cards ATK x3 when reaching Water & Wood combos. All attribute cards ATK x2, RCV x2 on the turn a skill is used. ( Multiple skills will not stack )	
Come play with me	Devil type cards ATK x1.5, RCV x1.5.	
Come swimming with me!	Healer & God type cards HP x1.35, ATK x3.5. All attribute cards ATK x1.5 on the turn a skill is used. ( Multiple skills will not stack )	
Commandment of the Mirror World	Dragon & Devil type cards HP x2, ATK x2. 100% chance to deal counter Light damage of 2x damage taken.	
Commerce Blessing	Water attribute cards HP x2, ATK x2. All attribute cards ATK x3 when reaching Water & Fire combos.	
Commercial Science's Teaching	Get x1.5 experience after a battle. Get x2 coins after a battle.	
Compliant Golden-Hooped Rod	All attribute cards ATK x3 when reaching Light & Water combos.	
Concentrate	Wood attribute cards ATK x1.5, RCV x1.5.	
Conjure Weapons	Can no longer clear 3 connected orbs. All attribute cards All Stats x1.5. ATK x3 at 3 combos. ATK x1 for each additional combo, up to ATK x5 at 5 combos.	
Contemplative Wolfsight	Change the board to 7x6 size. All attribute cards ATK x3.5, RCV x1.5 when reaching Dark & Water combos.	
Contortionist	All attribute cards ATK x2 when reaching 3 combos or above.	
Contract Killer	All attribute cards ATK x3 when attacking with Water, Light & Dark orb types at the same time.	
Corpse Princess's Bitter Poison	Dark attribute cards ATK x2, RCV x2. ATK x3.5 when simultaneously clearing 6 connected Poison or Mortal Poison orbs.	
Corrupted Wings	Devil type cards ATK x1.5, RCV x1.5. All attribute cards ATK x3 when attacking with 3 of following orb types: Fire, Water, Wood, Light & Dark.	
Cosmo Cyclone Energy	No skyfall matches. Machine attribute cards HP x2, ATK x2. All attribute cards ATK x6 when attacking with Fire, Water, Wood, Light & Dark orb types at the same time.	
Cosmo Photon Energy	No skyfall matches. Machine attribute cards ATK x2. All attribute cards ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light, Dark & Heart.	
Counter	50% chance to deal counter Fire damage of 5x damage taken.	
Counter Bomb	50% chance to deal counter Light damage of 5x damage taken.	
Cradle of Paradise	God type cards ATK x3, RCV x3. 80% all damage reduction when HP is full.	
Cradle of the Earth	All attribute cards ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark. ATK x0.5 for each additional orb type, up to ATK x4.5 for all 5 matches. Machine type cards HP x1.5, ATK x1.5.	
Crazeblight Moon Reflection	Devil type cards HP x1.35. All attribute cards ATK x4.5 when attacking with 5 of following orb types: Fire, Water, Wood, Light, Dark & Heart.	
Crescendo	ATK x1.5 at 2 combos. ATK x0.5 for each additional combo, up to ATK x3 at 5 combos.	
Crimson Flame Petals	Fire attribute & Dragon type cards ATK x2.	
Crimson Polar Dance	All attribute cards ATK x4 when attacking with 3 of following orb types: Fire, Wood, Light & Heart.	
Crimson Roaring Burning Tail	Fire attribute cards ATK x2.5. Dragon type cards HP x2.	
Crimson Spring Dragon's Fangs	No skyfall matches. Fire attribute cards ATK x2, RCV x2. All attribute cards ATK x4 when reaching exactly 7 combos.	
Crimson Steel Star of Aquarius	All attribute cards ATK x3.5 when reaching 2 set of Fire combos. ATK x0.5 for each additional combo, up to ATK x4 when reaching 3 combos. Increases time limit of orb movement by 2 seconds.	
Crimson Steel Star of Libra	Machine type cards HP x1.5, ATK x1.5. Matched attribute ATK x4 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
Critical: Berserk	All attribute cards ATK x3 when HP is less than 30%.	
Crossfire	Light attribute cards ATK x1.5.	
Cross On!!	Balanced type cards HP x1.5, ATK x1.5, RCV x1.5.	
crusade leader	Healer type cards HP x1.35, ATK x3.5.	
Crusade Leader	Healer type cards HP x1.5, ATK x3.5.	
crusader's charge	Healer type cards ATK x3 when HP is greater than 80%.	
Crusader's Charge	Healer type cards ATK x3.5 when HP is greater than 80%.	
Crystal Dragon Tribe's Bloodline	Physical & Dragon type cards ATK x2.5, RCV x2.5.	
Crystal Dragon Tribe's Quintessence	Physical & Dragon type cards ATK x2.5, RCV x2.5. ATK x1.5 when simultaneously clearing 4 connected Water orbs.	
Cuatro Charger	All attribute cards ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light, Dark & Heart. Machine type cards ATK x1.25, RCV x1.25.	
Cuatro Generator	All attribute cards ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light, Dark & Heart. Machine type cards HP x1.25, ATK x1.25.	
Cursed Dragon's Deadly Disaster	Dragon type cards ATK x3.5 when HP is greater than 50%. ATK x2, RCV x2 in cooperation mode.	
Cursed Flower Barrier	50% Wood & Dark damage reduction.	
Cut Cards	Fire attribute cards ATK x3 when HP is greater than 80%. Heal RCV x2 as HP after every orbs elimination.	
Cut off the Retreat	Attacker type cards ATK x2.5.	
Daiichi Daiman Daikichi Crest	Attacker type cards HP x1.5. Attacker attribute cards ATK x4 on the turn a skill is used. ( Multiple skills will not stack )	
Daiichi Daiman Daikichi War Crest	All attribute cards ATK x2 when reaching Wood & Dark combos. Devil attribute cards ATK x4 on the turn a skill is used. ( Multiple skills will not stack )	
Daishokusen Force	All attribute cards HP x2, ATK x3 when Gleaming-Eyed Dragon Monk, Xuanzang , Revered Monkey King, Sun Wukong in the same team.	
Damage Guard - Dark	50% Light damage reduction.	
Damage Guard - Fire	50% Wood damage reduction.	
Damage Guard - Light	50% Dark damage reduction.	
Damage Guard - Water	50% Fire damage reduction.	
Damage Guard - Wood	50% Water damage reduction.	
Dammit!	ATK x2 when simultaneously clearing 4 connected Fire orbs.	
Damn, I'm gonna be late!	Healer & Attacker type cards HP x1.5, ATK x1.5.	
Dance of Heavenly Worship	Fire attribute cards ATK x3.5 when HP is greater than 80%.	
dance of the crimson heaven	All attribute cards ATK x3.5 when attacking with Fire, Wood & Light orb types at the same time.	
Dance of the Crimson Heaven	All attribute cards ATK x4 when attacking with Fire, Wood & Light orb types at the same time.	
Dance of the Dark Heavens	Change the board to 7x6 size. All attribute cards ATK x6, 25% all damage reduction when attacking with Fire, Water, Wood, Dark & Heart orb types at the same time.	
dance of the four origins	All attribute cards ATK x5 when attacking with Fire, Water, Wood & Light orb types at the same time.	
Dance of the Four Origins	All attribute cards ATK x5 when attacking with Fire, Water, Wood & Light orb types at the same time.	
dance of the rising dragon	All attribute cards ATK x3.5 when attacking with Water, Wood & Dark orb types at the same time.	
Dance of the Rising Dragon	All attribute cards ATK x4 when attacking with Water, Wood & Dark orb types at the same time.	
dance of the spirit turtle	All attribute cards ATK x3.5 when attacking with Wood, Light & Dark orb types at the same time.	
Dance of the Spirit Turtle	All attribute cards ATK x4 when attacking with Wood, Light & Dark orb types at the same time.	
dance of the tiger's roar	All attribute cards ATK x3.5 when attacking with Fire, Water & Dark orb types at the same time.	
Dance of the Tiger's Roar	All attribute cards ATK x4 when attacking with Fire, Water & Dark orb types at the same time.	
Dance!! Sodenoshirayuki!!!	Water attribute cards ATK x1.5, RCV x1.5. ATK x2 at 5 combos. ATK x1 for each additional combo, up to ATK x5 at 8 combos.	
Dark Ambition	Dark attribute cards ATK x3.	
Dark and Water Guard	30% Dark & Water damage reduction.	
Dark Armor	While your HP is 70% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
Dark Barrier	50% Dark damage reduction.	
Dark Curse	Dark attribute cards ATK x2.5.	
Darkdragon Deterioration	Dragon & Devil type cards HP x1.35, ATK x3.	
Darkdragon's Divine Power	Dragon & Devil type cards HP x2, ATK x2. All attribute cards ATK x3 when reaching Dark & Fire combos.	
Dark Dragon Tribe's Quintessence	Dragon & Devil type cards ATK x2.5, RCV x2.5. All attribute cards ATK x2 when reaching Dark & Dark combos.	
Dark Dust	All attribute cards ATK x2.5 when reaching Dark & Dark combos.	
